"id","incident_id","implicated_type","injured_count","dead_count"
122577,33926,95,0,0
110734,30690,103,0,0
110735,30691,97,0,0
110736,30691,97,0,0
110739,30671,105,0,0
110740,30671,105,0,0
110741,30672,99,0,0
110742,30672,110,0,0
110745,30675,105,0,0
110746,30675,131,0,0
110747,30680,130,0,0
110748,30680,105,0,0
110749,30681,104,1,0
110750,30681,95,0,0
110753,30683,95,0,0
110754,30683,95,0,0
110755,30686,105,0,0
110756,30686,99,0,0
110757,30687,95,0,0
110758,30687,95,0,0
110759,30688,95,0,0
110760,30688,112,0,0
110763,30692,130,0,0
110764,30692,95,0,0
110765,30694,95,0,0
110766,30694,95,0,0
123469,34156,95,0,0
123470,34156,95,0,0
123471,34156,95,0,0
123472,34156,95,0,0
123483,34162,95,0,0
123484,34162,95,0,0
123487,34164,103,0,0
110774,30693,99,0,0
110775,30693,104,1,0
123488,34164,99,0,0
110777,30696,95,0,0
110778,30696,95,0,0
110779,30697,105,1,0
110782,30698,101,0,0
110783,30698,110,0,0
110784,30702,105,0,0
110785,30702,105,0,0
110788,30703,103,0,0
110789,30703,99,0,0
124158,34344,103,0,0
124159,34344,95,0,0
124190,34363,NULL,0,0
124191,34363,95,0,0
124197,34350,101,0,0
124198,34350,99,0,0
124219,34373,95,0,0
124220,34373,95,0,0
110803,30704,99,0,0
110804,30704,105,0,0
110805,30707,95,0,0
110806,30707,95,0,0
110807,30714,105,1,0
110808,30715,101,0,0
110809,30715,104,0,0
110816,30716,95,0,0
110817,30716,155,1,0
110820,30719,105,0,0
110821,30719,99,0,0
125845,34796,95,0,0
125846,34796,95,0,0
125863,34798,105,0,0
126149,34901,116,0,0
126150,34901,112,0,0
110842,30720,95,0,0
110843,30720,105,0,0
110846,30721,95,0,0
110847,30721,105,0,0
110848,30726,95,0,0
110849,30726,95,0,0
118335,32726,101,0,0
118336,32726,97,0,0
118774,32866,103,0,0
118775,32866,95,0,0
110897,30708,104,0,0
110898,30708,105,0,0
110929,30751,101,0,0
110930,30751,97,0,0
119919,33174,95,0,0
119920,33174,105,0,0
119932,33178,155,0,0
119933,33178,103,0,0
119938,33189,103,0,0
119939,33189,95,0,0
119961,33218,105,0,0
119962,33218,99,0,0
119969,33223,101,0,0
119970,33223,182,0,0
120300,33321,95,0,0
120301,33321,95,0,0
120587,33389,95,0,0
120588,33389,95,0,0
120792,33457,101,0,0
120793,33412,101,0,0
120794,33412,104,0,0
121594,33641,95,0,0
121601,33645,95,0,0
121602,33645,97,0,0
122094,33804,95,0,0
122095,33804,155,0,0
122355,33872,105,0,0
123475,34158,95,0,0
123476,34158,95,0,0
123477,34159,95,0,0
123478,34159,95,1,0
124160,34345,NULL,0,0
124161,34345,105,0,0
124166,34348,103,0,0
124167,34348,NULL,0,0
124168,34349,99,0,0
124169,34349,95,0,0
124188,34356,104,0,0
124189,34356,101,0,0
124196,34340,105,1,0
124205,34369,99,0,0
124206,34369,99,0,0
124207,34369,105,0,0
124558,34467,95,0,0
124559,34467,95,0,0
125270,34675,155,0,0
125271,34677,95,0,0
125272,34677,95,0,0
125765,34813,103,0,0
125766,34813,104,1,0
125769,34838,101,0,0
125770,34838,95,0,0
125773,34835,101,0,0
125774,34835,95,0,0
125781,34841,95,0,0
125782,34841,105,0,0
125791,34832,95,0,0
125792,34832,95,0,0
125859,34789,95,0,0
125860,34789,116,0,0
126179,34928,95,0,0
126180,34928,103,0,0
126190,34933,99,0,0
126191,34933,105,1,0
126597,35065,105,1,0
126609,35087,95,0,0
126610,35087,105,0,0
126613,35089,105,0,0
126614,35089,155,0,0
126941,35144,95,0,0
126942,35144,105,0,0
127452,35274,103,0,0
127453,35274,99,0,0
128390,35518,105,0,0
128391,35518,105,0,0
128422,35542,97,0,0
128423,35542,105,0,0
128440,35551,95,0,0
128441,35551,95,0,0
128627,35596,95,0,0
128628,35596,105,0,0
128829,35647,99,0,0
128830,35647,101,0,0
128845,35649,95,0,0
128846,35649,105,0,0
128859,35656,95,0,0
128860,35656,110,0,0
128865,35658,105,0,0
128866,35658,104,0,0
128872,35665,103,0,0
128873,35665,105,0,0
129098,35699,95,0,0
129099,35699,103,0,0
129135,35754,95,0,0
129136,35754,103,0,0
129137,35732,95,0,0
129138,35732,101,0,0
129139,35734,101,0,0
129140,35734,95,0,0
129351,35819,105,0,0
129352,35819,155,0,0
129568,35860,99,0,0
129569,35860,95,0,0
130208,36036,105,0,0
130209,36036,95,0,0
130210,36037,95,0,0
130211,36037,95,0,0
130501,36135,95,0,0
130502,36135,95,0,0
130510,36138,105,0,0
130511,36138,155,0,0
130749,36192,101,0,0
130750,36192,97,0,0
131225,36313,95,0,0
131226,36313,95,0,0
131264,36319,105,0,0
131265,36319,155,1,0
131274,36322,95,0,0
131275,36322,105,0,0
131684,36449,95,0,0
131687,36450,95,0,0
131688,36450,105,1,0
132055,36542,103,0,0
132056,36542,104,0,0
132265,36599,95,0,0
132266,36599,95,0,0
133044,36679,95,0,0
133045,36679,95,0,0
133059,36705,105,0,0
133087,36728,95,0,0
133088,36728,95,0,0
133091,36729,95,0,0
133092,36729,95,0,0
133127,36769,95,0,0
133128,36769,105,0,0
133150,36807,95,0,0
133633,36983,103,0,0
133634,36983,95,0,0
133715,37003,101,0,0
133716,37003,97,0,0
133850,37031,95,0,0
133851,37031,95,0,0
134012,37063,99,0,0
117991,32643,112,0,0
117992,32643,105,0,0
118337,32727,95,0,0
118338,32727,99,0,0
118345,32733,95,0,0
118346,32733,95,0,0
110886,30695,95,0,0
110887,30695,101,0,0
110888,30699,99,0,0
110889,30699,95,0,0
110890,30700,95,0,0
110891,30700,105,0,0
179526,49587,105,0,0
110894,30705,105,0,0
110895,30706,105,0,0
110896,30706,105,0,0
110899,30709,105,0,0
110900,30710,95,0,0
110901,30710,105,0,0
110902,30711,105,0,0
110903,30711,105,0,0
110906,30712,95,0,0
110907,30712,101,0,0
110908,30713,131,0,0
110909,30734,95,0,0
110910,30734,95,0,0
110911,30738,101,0,0
110912,30738,104,0,0
110913,30717,105,0,0
110914,30717,110,0,0
110915,30740,116,0,0
110916,30740,95,0,0
110917,30718,105,1,0
110918,30741,95,0,0
110919,30741,105,0,0
110920,30722,130,0,0
110921,30722,104,0,0
110922,30746,95,0,0
110923,30746,107,0,0
110924,30723,101,0,0
110925,30749,95,0,0
110926,30749,105,0,0
110927,30724,95,0,0
110928,30724,95,0,0
110931,30725,101,0,0
110932,30725,97,0,0
179527,49587,105,0,0
119951,33203,95,0,0
110935,30727,104,0,0
110936,30727,95,0,0
110937,30728,95,0,0
110938,30728,95,0,0
110939,30729,116,0,0
110940,30729,95,0,0
110941,30730,104,0,0
110942,30730,101,0,0
110943,30731,99,0,0
110944,30731,104,0,0
110945,30733,105,0,0
110946,30735,97,0,0
110947,30735,95,0,0
120302,33322,103,0,0
120589,33390,95,0,0
110950,30736,99,0,0
110951,30736,104,0,0
120590,33390,105,0,0
120801,33416,95,0,0
110956,30737,105,0,0
110957,30737,155,0,0
110958,30739,105,0,0
110959,30739,95,0,0
110960,30742,95,0,0
110961,30742,104,0,0
110962,30743,97,0,0
120802,33416,105,0,0
120812,33428,95,0,0
110965,30752,105,0,0
110966,30752,116,0,0
120813,33428,105,0,0
120815,33433,101,0,0
110969,30754,95,0,0
110970,30754,95,0,0
110971,30755,95,0,0
110972,30755,95,0,0
110973,30756,101,0,0
110974,30756,182,1,0
110975,30757,105,0,0
110976,30757,155,1,0
110977,30744,97,0,0
110978,30744,105,0,0
120816,33433,155,0,0
121247,33557,95,0,0
121248,33557,163,0,0
121269,33563,99,0,0
121270,33563,105,0,0
121273,33565,95,0,0
110989,30761,95,0,0
110990,30761,95,0,0
110991,30761,105,1,0
110992,30762,105,1,0
110993,30763,95,0,0
110994,30763,95,0,0
110995,30764,101,0,0
110996,30764,162,1,0
121274,33565,105,0,0
121277,33566,95,0,0
121278,33566,110,0,0
121595,33642,95,0,0
121596,33642,105,0,0
121597,33643,101,0,0
121598,33643,95,0,0
121615,33653,95,0,0
121616,33653,95,0,0
122100,33808,95,0,0
122101,33808,105,0,0
122356,33873,101,0,0
122357,33873,105,0,0
122578,33927,95,0,0
122579,33927,95,0,0
122580,33927,105,0,0
111023,30765,103,0,0
111024,30766,95,0,0
111027,30767,105,0,0
111028,30767,105,1,0
111031,30768,95,0,0
111032,30768,105,0,0
111033,30770,95,0,0
111034,30770,95,0,0
123489,34165,105,0,0
123490,34165,155,0,0
123534,34176,97,0,0
123535,34176,95,0,0
124162,34346,NULL,0,0
124163,34346,103,0,0
124172,34352,99,0,0
124173,34352,95,0,0
124180,34360,103,0,0
124181,34360,95,0,0
111054,30772,101,0,0
111055,30772,95,0,0
111056,30773,95,0,0
111057,30773,95,0,0
111060,30775,101,0,0
111061,30775,99,0,0
125291,34676,99,0,0
125292,34676,105,0,0
125301,34683,95,0,0
125302,34683,95,0,0
125303,34684,95,0,0
125304,34684,95,0,0
125309,34687,101,0,0
125310,34687,99,0,0
111080,30786,103,0,0
111081,30786,95,0,0
111082,30788,95,0,0
111083,30788,95,0,0
118343,32730,103,0,0
118344,32730,95,0,0
118400,32764,101,0,0
118401,32764,112,0,0
118780,32868,105,0,0
118781,32868,105,0,0
119954,33208,95,0,0
119955,33208,103,0,0
120303,33303,95,0,0
120304,33303,105,1,0
120305,33306,95,0,0
120306,33306,95,0,0
120307,33323,105,0,0
120591,33391,105,0,0
120592,33391,105,0,0
120803,33419,101,0,0
120804,33419,104,0,0
120807,33420,95,0,0
120814,33431,104,0,0
120819,33442,95,0,0
120820,33442,104,0,0
121284,33573,95,0,0
121285,33573,103,0,0
121603,33646,95,0,0
121604,33646,95,0,0
121605,33647,99,0,0
121606,33647,105,0,0
122581,33928,103,0,0
122582,33928,114,0,0
122831,33993,95,0,0
122832,33993,95,0,0
123491,34166,105,0,0
123492,34166,105,1,0
123511,34168,99,0,0
123512,34168,95,0,0
123528,34174,95,0,0
123529,34174,95,0,0
124164,34347,95,0,0
124165,34347,104,0,0
124178,34355,99,0,0
124179,34355,105,0,0
125293,34679,95,0,0
125294,34679,105,0,0
125299,34682,95,0,0
125300,34682,95,0,0
125305,34685,95,0,0
125306,34685,95,0,0
125783,34840,95,0,0
125784,34840,105,0,0
125798,34830,103,0,0
125799,34830,99,0,0
125849,34794,101,0,0
125850,34794,95,0,0
125851,34793,101,0,0
125852,34793,95,0,0
125855,34792,163,0,0
125856,34792,105,0,0
126153,34902,95,0,0
126154,34902,95,0,0
126157,34905,105,0,0
126158,34905,104,0,0
126163,34924,95,0,0
126164,34924,95,0,0
126169,34926,105,0,0
126170,34926,95,0,0
126185,34931,105,0,0
126186,34931,155,0,0
126599,35074,101,0,0
126600,35074,99,0,0
126943,35145,101,0,0
126944,35145,101,0,0
127454,35275,105,0,0
127455,35275,155,0,0
128035,35466,105,0,0
128392,35529,97,0,0
128393,35529,99,0,0
128398,35521,116,0,0
128399,35521,105,0,0
128408,35528,101,0,0
128409,35528,112,0,0
128446,35555,95,0,0
128447,35555,105,0,0
128629,35597,95,0,0
128630,35597,95,0,0
128831,35648,105,0,0
128832,35648,95,0,0
128835,35650,103,0,0
129100,35735,95,0,0
129101,35735,95,0,0
129127,35752,104,0,0
129128,35752,155,0,0
129129,35729,112,0,0
129130,35729,95,0,0
129570,35864,101,0,0
129571,35864,99,0,0
129580,35867,95,0,0
129581,35867,95,0,0
130212,36038,105,0,0
130213,36038,105,0,0
130522,36142,105,0,0
130755,36198,97,0,0
130756,36198,95,0,0
130788,36222,105,0,0
130789,36222,155,0,0
131227,36315,95,0,0
131228,36315,99,0,0
131247,36329,95,0,0
131248,36329,95,0,0
131251,36332,97,0,0
131252,36332,105,0,0
131278,36328,95,0,0
131279,36328,95,0,0
131513,36156,103,0,0
131532,36393,105,1,0
131533,36394,95,0,0
131534,36394,95,0,0
131859,36472,101,0,0
131884,36485,95,0,0
131885,36485,105,0,0
131899,36490,95,0,0
131900,36490,95,0,0
132057,36543,105,0,0
132058,36543,105,0,0
132275,36602,95,0,0
132276,36602,105,0,0
132528,36641,95,0,0
132529,36641,103,0,0
132534,36649,95,0,0
132535,36649,101,0,0
132540,36661,97,0,0
132541,36661,97,0,0
132574,36699,103,0,0
132575,36699,95,0,0
133048,36681,95,0,0
133049,36681,95,0,0
133053,36702,95,0,0
133054,36702,103,0,0
133099,36740,95,0,0
133100,36740,99,0,0
133109,36752,116,0,0
133110,36752,95,0,0
133131,36771,103,0,0
133132,36771,95,0,0
133135,36797,105,0,0
133430,36890,101,0,0
133431,36890,95,0,0
133630,36982,105,0,0
220722,61316,95,0,0
220723,61316,105,0,0
111078,30783,103,0,0
111079,30783,105,1,0
111084,30796,95,0,0
111085,30796,95,0,0
118000,32644,105,0,0
118001,32644,105,0,0
118347,32734,95,0,0
118348,32734,99,0,0
118786,32872,95,0,0
118787,32872,95,0,0
119980,33217,105,0,0
119981,33217,95,0,0
120308,33324,105,0,0
120309,33324,104,1,0
111109,30745,105,0,0
111110,30745,105,0,0
111111,30747,95,0,0
111112,30747,105,0,0
111113,30758,101,0,0
111114,30758,99,0,0
120593,33392,95,0,0
120594,33392,105,0,0
111117,30748,95,0,0
111118,30748,104,0,0
111119,30753,101,0,0
111120,30760,95,0,0
111121,30760,105,0,0
111124,30769,99,0,0
111125,30769,104,0,0
111126,30771,105,0,0
111127,30771,105,0,0
120808,33426,95,0,0
120809,33426,105,0,0
111139,30774,95,0,0
111140,30774,105,0,0
111141,30776,99,0,0
111142,30776,95,0,0
111143,30777,95,0,0
111144,30777,95,0,0
111145,30778,163,0,0
111146,30778,104,0,0
111149,30779,95,0,0
111150,30779,104,0,0
111151,30782,95,0,0
111152,30782,95,0,0
111153,30781,101,0,0
111154,30781,155,0,0
111155,30784,104,0,0
111156,30784,105,0,0
111159,30789,97,0,0
111160,30789,95,0,0
111161,30785,105,0,0
111162,30785,131,0,0
111163,30785,131,0,0
111168,30790,103,0,0
111169,30790,95,0,0
111170,30791,116,0,0
111171,30791,95,0,0
111172,30793,95,0,0
111173,30793,97,0,0
111174,30792,97,0,0
111175,30792,95,0,0
111178,30794,99,0,0
111179,30794,104,0,0
111180,30795,95,0,0
111181,30795,95,0,0
111184,30797,95,0,0
111185,30797,164,0,0
111188,30798,105,0,0
111189,30798,95,0,0
111192,30800,131,0,0
111193,30799,105,0,0
111194,30799,155,0,0
111195,30801,105,1,0
111196,30801,105,0,0
111197,30804,97,0,0
111198,30804,97,0,0
111199,30805,104,0,0
111200,30805,95,0,0
111201,30806,95,0,0
111202,30806,95,0,0
111206,30750,105,0,0
111207,30750,105,0,0
111208,30750,105,0,0
111209,30750,105,0,0
111212,30780,101,0,0
111213,30780,95,0,0
111216,30807,101,0,0
111217,30807,155,0,0
111218,30808,95,0,0
111219,30808,105,0,0
111222,30809,101,0,0
111223,30809,95,0,0
111224,30810,95,0,0
111225,30810,105,0,0
111226,30811,95,0,0
111227,30811,104,0,0
111243,30812,95,0,0
111244,30812,101,0,0
111247,30813,95,0,0
111248,30813,95,0,0
111249,30814,95,0,0
111250,30814,97,0,0
111251,30815,95,0,0
111252,30817,95,0,0
111253,30817,95,0,0
111254,30816,103,0,0
111255,30816,95,0,0
111256,30819,101,0,0
111257,30819,97,0,0
111260,30820,95,0,0
111261,30820,95,0,0
111270,30802,101,0,0
111271,30802,104,0,0
111272,30821,95,0,0
111273,30821,95,0,0
111274,30818,131,0,0
111275,30818,105,0,0
111277,30822,103,0,0
111278,30822,95,0,0
111279,30826,105,1,0
111282,30823,95,0,0
111283,30823,95,0,0
111284,30827,101,0,0
111285,30827,104,0,0
111288,30824,95,0,0
111289,30824,105,1,0
111290,30825,95,0,0
111291,30825,95,0,0
111292,30828,105,0,0
111293,30828,155,0,0
111294,30829,105,0,0
111295,30829,105,0,0
111296,30830,105,0,0
111297,30830,104,0,0
111298,30830,104,0,0
111299,30831,103,0,0
111300,30831,95,0,0
111301,30832,95,0,0
111302,30832,104,0,0
111303,30833,105,0,0
111304,30833,105,1,0
111305,30834,99,0,0
111306,30834,105,0,0
111307,30835,95,0,0
111308,30835,105,0,0
111317,30836,103,0,0
111318,30836,95,0,0
118349,32736,95,0,0
118350,32736,101,0,0
119982,33219,95,0,0
119983,33219,95,0,0
120310,33308,103,0,0
111339,30837,97,0,0
111340,30837,155,1,0
120313,33309,116,0,0
120314,33309,101,0,0
111343,30838,103,0,0
111344,30838,95,0,0
111345,30841,95,0,0
111346,30841,105,0,0
111347,30839,99,0,0
111348,30839,105,0,0
111349,30842,105,0,0
111350,30842,105,0,0
111351,30843,95,0,0
111352,30843,97,0,0
111353,30844,95,0,0
111354,30844,95,0,0
111355,30846,103,0,0
111356,30846,95,0,0
120595,33393,95,0,0
120596,33393,95,0,0
111359,30848,163,0,0
111360,30848,104,0,0
111361,30849,105,0,0
111362,30849,155,0,0
111363,30850,95,0,0
111364,30850,103,0,0
120810,33426,105,0,0
111371,30851,95,0,0
111372,30851,95,0,0
111373,30852,95,0,0
111374,30852,105,0,0
111377,30853,105,0,0
111378,30853,155,0,0
121257,33567,105,0,0
121258,33567,155,0,0
121263,33569,105,0,0
121264,33569,105,0,0
121611,33651,95,0,0
121612,33651,95,0,0
122829,33992,95,0,0
122830,33992,95,0,0
111399,30855,97,0,0
111400,30855,95,0,0
111401,30858,103,0,0
111402,30858,95,0,0
111403,30859,99,0,0
111404,30859,105,0,0
123509,34167,101,0,0
123510,34167,99,0,0
123515,34170,95,0,0
123516,34170,95,0,0
123532,34175,95,0,0
123533,34175,95,0,0
124170,34351,103,0,0
124171,34351,95,0,0
124174,34353,NULL,0,0
124175,34353,95,0,0
124215,34359,112,0,0
124216,34359,95,0,0
124599,34487,105,0,0
124600,34487,104,0,0
124601,34489,95,0,0
124602,34489,95,0,0
124603,34494,99,0,0
124604,34494,99,0,0
125295,34680,103,0,0
125296,34680,95,0,0
125315,34688,99,0,0
125316,34688,95,0,0
125800,34829,95,0,0
125801,34829,95,0,0
126595,35064,101,0,0
126596,35064,105,0,0
126598,35073,105,1,0
126605,35079,101,0,0
126606,35079,95,0,0
111471,30854,95,0,0
111472,30854,95,0,0
111479,30856,101,0,0
111480,30856,112,0,0
111481,30862,95,0,0
111482,30862,105,0,0
111485,30864,95,0,0
111486,30864,105,0,0
111487,30868,95,0,0
111488,30868,105,0,0
127478,35279,101,0,0
127479,35279,99,0,0
127502,35295,95,0,0
128036,35467,95,0,0
128037,35467,104,0,0
128394,35520,95,0,0
128395,35520,95,0,0
128426,35544,95,0,0
128427,35544,95,0,0
128884,35670,99,0,0
128885,35670,155,0,0
129104,35709,95,0,0
129105,35709,95,0,0
129112,35737,105,0,0
129113,35737,95,0,0
129114,35714,105,0,0
129115,35714,105,0,0
129147,35757,105,0,0
129148,35757,95,0,0
129159,35751,99,0,0
129160,35751,97,0,0
129369,35821,99,0,0
129370,35821,99,0,0
129373,35822,103,0,0
129374,35822,97,0,0
129377,35824,103,0,0
129378,35824,99,0,0
129383,35826,105,0,0
129384,35826,155,0,0
129387,35828,103,0,0
129388,35828,105,0,0
129396,35834,95,0,0
129397,35834,97,0,0
129586,35869,95,0,0
129587,35869,105,0,0
129804,35938,103,0,0
129805,35938,105,0,0
130240,36042,95,0,0
130241,36042,101,0,0
130259,36051,95,0,0
130260,36051,97,0,0
130276,36080,112,0,0
130277,36080,103,0,0
130506,36136,95,0,0
130507,36136,103,0,0
130757,36200,95,0,0
130758,36200,105,0,0
130794,36225,95,0,0
130795,36225,95,0,0
131284,36341,99,0,0
131285,36341,99,0,0
131514,36356,95,0,0
131515,36356,95,0,0
131518,36385,95,0,0
131519,36385,105,0,0
131538,36397,105,0,0
145612,40291,95,0,0
145613,40291,95,0,0
145616,40293,105,0,0
118351,32737,101,0,0
118352,32737,99,0,0
118374,32750,163,0,0
118375,32750,97,0,0
119984,33224,105,0,0
119985,33224,103,0,0
119987,33229,105,0,0
119988,33229,105,0,0
119989,33229,105,0,0
120311,33325,95,0,0
120312,33325,95,0,0
120597,33394,105,0,0
121237,33553,95,0,0
121238,33553,95,0,0
121619,33655,105,0,0
121629,33661,105,0,0
121643,33667,95,0,0
121644,33667,95,0,0
121653,33672,95,0,0
121654,33672,105,0,0
123517,34171,95,0,0
123518,34171,99,0,0
123530,34178,95,0,0
123531,34178,95,0,0
124176,34354,95,0,0
124177,34354,NULL,0,0
124577,34486,95,0,0
124582,34488,105,0,0
124583,34488,155,0,0
125297,34681,95,0,0
125298,34681,95,0,0
125795,34831,99,0,0
125796,34831,95,0,0
125802,34828,95,0,0
125803,34828,95,0,0
125806,34812,95,0,0
125807,34812,95,0,0
126161,34923,101,0,0
126162,34923,95,0,0
126611,35088,105,0,0
126612,35088,105,0,0
126619,35093,105,0,0
126620,35093,104,0,0
126630,34938,163,0,0
126631,34938,104,0,1
128040,35469,95,0,0
128041,35469,105,0,0
128396,35530,95,0,0
128397,35530,95,1,0
128428,35545,99,0,0
128429,35545,95,0,0
128434,35547,105,0,0
128435,35547,105,0,0
128836,35645,105,0,0
128837,35645,95,0,0
128853,35622,104,0,0
128854,35622,104,0,0
128868,35660,99,0,0
128869,35660,105,0,0
128880,35668,95,0,0
128881,35668,95,0,0
129106,35736,95,0,0
129107,35736,95,0,0
129155,35748,99,0,0
129156,35748,95,0,0
129163,35764,95,0,0
129164,35764,95,0,0
129398,35835,103,0,0
129399,35835,99,0,0
129576,35866,95,0,0
129577,35866,104,0,0
129806,35939,99,0,0
129807,35939,101,0,0
129810,35941,95,0,0
129811,35941,95,0,0
129817,35945,95,0,0
129818,35945,99,0,0
130255,36049,95,0,0
130256,36049,95,0,0
130266,36056,95,0,0
130267,36056,95,0,0
130289,36075,95,0,0
130290,36075,105,0,0
130520,36144,99,0,0
130521,36144,105,0,0
130759,36201,101,0,0
130760,36201,95,0,0
131238,36352,95,0,0
131239,36352,95,0,0
131516,36384,95,0,0
131517,36384,105,0,0
131561,36410,97,0,0
131562,36410,95,0,0
131563,36411,95,0,0
131564,36411,95,0,0
131697,36451,114,0,0
131698,36451,95,0,0
131860,36473,101,0,0
131861,36473,95,0,0
131883,36484,105,0,0
131901,36491,95,0,0
132071,36544,97,0,0
132072,36544,112,0,0
132078,36548,130,0,0
132079,36548,104,0,0
132279,36604,95,0,0
132280,36604,103,0,0
132319,36614,103,0,0
132320,36614,101,0,0
132531,36645,95,0,0
132532,36645,104,0,0
132533,36645,104,0,0
132566,36685,95,0,0
132567,36685,95,1,0
133064,36709,101,0,0
133129,36770,95,0,0
133130,36770,155,0,0
133631,36982,105,0,0
133632,36982,104,0,0
133717,37004,95,0,0
133718,37004,155,0,0
133852,37032,95,0,0
133853,37032,155,0,0
134013,37063,105,0,0
134048,37078,105,0,0
134049,37078,95,0,0
134073,37086,97,0,0
134074,37086,155,0,0
134273,37146,105,0,0
134274,37146,155,1,0
134275,37149,95,0,0
134276,37149,105,1,0
134285,37155,95,0,0
134286,37155,99,0,0
134436,37195,95,0,0
134447,37210,101,0,0
134448,37210,95,0,0
134705,37269,95,0,0
134706,37269,95,0,0
134813,37290,95,0,0
134814,37290,95,0,0
134815,37292,101,0,0
134816,37292,95,0,0
134847,37311,101,0,0
145614,40292,95,0,0
145615,40292,105,0,0
118353,32739,95,0,0
118354,32739,105,0,0
118364,32745,105,0,0
118365,32745,104,0,0
118372,32749,99,0,0
118373,32749,105,0,0
145638,40304,95,0,0
145639,40304,112,0,0
120315,33310,101,0,0
120316,33310,101,0,0
120598,33395,105,0,0
120599,33395,105,0,0
120600,33396,95,0,0
120601,33396,95,0,0
121282,33572,103,0,0
121283,33572,103,0,0
121620,33656,95,0,0
121621,33656,95,0,0
121645,33668,97,0,0
121646,33668,95,0,0
121655,33673,95,0,0
121656,33673,95,0,0
121680,33681,95,0,0
121681,33681,95,0,0
122596,33933,95,0,0
122597,33933,99,0,0
124182,34361,95,0,0
124183,34361,95,0,0
124192,34364,103,0,0
124193,34364,103,0,0
124201,34365,99,0,0
124202,34365,155,0,0
124208,34371,163,0,0
124209,34371,95,0,0
124588,34490,95,0,0
124589,34490,105,0,0
124597,34485,105,0,0
124598,34485,155,1,0
125307,34686,163,0,0
125308,34686,95,0,0
125317,34689,99,0,0
125318,34689,105,0,0
125779,34834,97,0,0
125780,34834,97,0,0
125838,34788,95,0,0
125839,34788,95,0,0
125840,34797,95,0,0
125841,34797,105,0,0
125842,34797,105,0,0
125857,34791,101,0,0
125858,34791,95,0,0
125864,34799,105,0,0
125865,34799,104,0,0
126183,34930,99,0,0
126184,34930,105,1,0
126615,35090,95,0,0
126616,35090,105,0,0
126643,34975,105,0,0
126644,34975,104,0,0
126655,34987,95,0,0
126656,34987,95,0,0
126661,34988,101,0,0
126662,34988,95,0,0
126680,35016,95,0,0
126681,35016,105,0,0
126712,35034,99,0,0
126713,35034,95,0,0
127225,35232,104,0,0
127226,35232,116,0,0
128400,35522,95,0,0
128401,35522,95,0,0
128412,35534,95,0,0
128413,35534,105,0,0
128635,35599,95,0,0
128636,35599,95,0,0
128839,35651,101,0,0
128840,35651,95,0,0
128847,35609,101,0,0
128848,35609,95,0,0
128851,35654,105,0,0
128852,35654,104,0,0
128878,35667,95,0,0
128879,35667,105,0,0
129108,35711,95,0,0
129109,35711,95,0,0
129122,35749,163,0,0
129123,35749,104,0,0
129124,35726,95,0,0
129125,35726,95,0,0
129131,35730,95,0,0
129132,35730,105,0,0
129151,35747,95,0,0
129152,35747,95,0,0
129375,35823,105,0,0
129376,35823,155,0,0
129808,35940,95,0,0
129809,35940,105,0,0
129943,35976,95,0,0
129944,35976,103,0,0
129949,35980,101,0,0
129950,35980,155,0,0
129951,35981,97,0,0
129952,35981,101,0,0
130238,36041,105,0,0
130239,36041,104,0,0
130244,36044,95,0,0
130245,36044,95,0,0
130283,36077,103,0,0
130284,36077,95,0,0
130525,36149,101,0,0
130526,36149,95,0,0
130532,36150,95,0,0
130533,36150,105,0,0
130775,36202,97,0,0
130776,36202,99,0,0
130779,36216,95,0,0
130780,36216,104,0,0
131520,36387,99,0,0
131521,36387,104,0,0
131522,36388,163,0,0
131523,36388,101,0,0
131541,36399,101,0,0
131542,36399,99,0,0
131545,36401,105,1,0
131550,36404,95,0,0
131551,36404,95,0,0
131701,36453,105,0,0
131702,36453,155,0,0
131862,36474,105,0,0
131863,36475,95,0,0
131864,36475,95,0,0
131875,36480,97,0,0
131876,36480,101,0,0
131877,36481,95,0,0
131878,36481,104,0,0
131879,36482,95,0,0
131880,36482,155,0,0
132069,36545,95,0,0
132070,36545,95,0,0
132313,36612,95,0,0
132536,36656,95,0,0
132537,36656,105,0,0
132542,36662,103,0,0
132543,36662,105,0,0
132550,36667,97,0,0
132551,36667,97,0,0
111531,30871,103,0,0
111532,30871,99,0,0
118355,32741,103,0,0
118356,32741,95,0,0
111535,30872,95,0,0
111536,30872,95,0,0
118357,32741,95,0,0
118362,32744,95,0,0
111539,30875,95,0,0
111540,30875,95,0,0
118363,32744,99,0,0
111543,30877,95,0,0
111544,30877,95,0,0
111545,30879,103,0,0
111546,30879,95,0,0
111547,30880,103,0,0
111548,30880,95,0,0
111551,30881,97,0,0
111552,30881,105,0,0
111553,30884,95,0,0
111556,30857,97,0,0
111557,30857,95,0,0
111558,30885,95,0,0
111559,30885,95,0,0
111560,30885,95,0,0
111561,30885,95,0,0
111562,30886,95,0,0
111563,30886,99,0,0
119583,33129,105,0,0
119990,33230,99,0,0
119991,33230,97,0,0
111570,30887,99,0,0
111571,30887,95,0,0
111572,30887,95,0,0
111573,30888,103,0,0
111574,30888,99,0,0
120317,33315,99,0,0
120318,33315,95,0,0
111577,30891,99,0,0
111578,30891,99,0,0
111581,30860,101,0,0
111582,30860,95,0,0
111583,30861,99,0,0
111584,30861,104,0,0
111585,30863,105,0,0
111586,30863,155,0,0
